,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,AIR_TIME_MEAN
13361,LGA,"New York, NY",MKE,"Milwaukee, WI",5454.35
13362,LGA,"New York, NY",MQT,"Marquette, MI",214.0
13363,LGA,"New York, NY",MSN,"Madison, WI",1454.38
13364,LGA,"New York, NY",MSP,"Minneapolis, MN",6510.91
13365,LGA,"New York, NY",MSY,"New Orleans, LA",7333.3
13366,LGA,"New York, NY",MVY,"Martha's Vineyard, MA",1579.86
13367,LGA,"New York, NY",MYR,"Myrtle Beach, SC",3898.89
13368,LGA,"New York, NY",OKC,"Oklahoma City, OK",301.0
13369,LGA,"New York, NY",OMA,"Omaha, NE",2093.83
13370,LGA,"New York, NY",ORD,"Chicago, IL",15450.42
13371,LGA,"New York, NY",ORF,"Norfolk, VA",4572.57
13372,LGA,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL",5137.98
13373,LGA,"New York, NY",PHF,"Newport News/Williamsburg, VA",2788.42
13374,LGA,"New York, NY",PHL,"Philadelphia, PA",2259.4
13375,LGA,"New York, NY",PHX,"Phoenix, AZ",294.0
13376,LGA,"New York, NY",PIE,"St, Petersburg, FL",140.5
13377,LGA,"New York, NY",PIT,"Pittsburgh, PA",2843.93
13378,LGA,"New York, NY",PUB,"Pueblo, CO",247.0
13379,LGA,"New York, NY",PVC,"Provincetown, MA",48.0
13380,LGA,"New York, NY",PVD,"Providence, RI",2476.15
13381,LGA,"New York, NY",PWM,"Portland, ME",1613.84
13382,LGA,"New York, NY",RDU,"Raleigh/Durham, NC",3654.14
13383,LGA,"New York, NY",RFD,"Rockford, IL",176.0
13384,LGA,"New York, NY",RIC,"Richmond, VA",4185.24
13385,LGA,"New York, NY",ROA,"Roanoke, VA",6490.0
13386,LGA,"New York, NY",ROC,"Rochester, NY",2879.03
13387,LGA,"New York, NY",RSW,"Fort Myers, FL",4064.79
13388,LGA,"New York, NY",SAV,"Savannah, GA",2845.26
13389,LGA,"New York, NY",SBN,"South Bend, IN",159.0
13390,LGA,"New York, NY",SBY,"Salisbury, MD",73.0
13391,LGA,"New York, NY",SDF,"Louisville, KY",5320.5
13392,LGA,"New York, NY",SEA,"Seattle, WA",317.0
13393,LGA,"New York, NY",SFO,"San Francisco, CA",337.0
13394,LGA,"New York, NY",SHV,"Shreveport, LA",326.63
13395,LGA,"New York, NY",STL,"St, Louis, MO",4872.44
13396,LGA,"New York, NY",SWF,"Newburgh/Poughkeepsie, NY",17.0
13397,LGA,"New York, NY",SYR,"Syracuse, NY",5110.92
13398,LGA,"New York, NY",TOL,"Toledo, OH",80.0
13399,LGA,"New York, NY",TPA,"Tampa, FL",3850.73
13400,LGA,"New York, NY",TRI,"Bristol/Johnson City/Kingsport, TN",122.0
13401,LGA,"New York, NY",TVC,"Traverse City, MI",573.78
13402,LGA,"New York, NY",TYS,"Knoxville, TN",1596.83
13403,LGA,"New York, NY",WGO,"Winchester, VA",129.0
13404,LGA,"New York, NY",XNA,"Fayetteville, AR",5302.67
13405,LGB,"Long Beach, CA",ACY,"Atlantic City, NJ",344.0
13406,LGB,"Long Beach, CA",ANC,"Anchorage, AK",6334.6
13407,LGB,"Long Beach, CA",AUS,"Austin, TX",4451.5
13408,LGB,"Long Beach, CA",BFI,"Seattle, WA",138.0
13409,LGB,"Long Beach, CA",BLI,"Bellingham, WA",1183.09
13410,LGB,"Long Beach, CA",BNA,"Nashville, TN",432.0
13411,LGB,"Long Beach, CA",BOS,"Boston, MA",7468.83
13412,LGB,"Long Beach, CA",BUF,"Buffalo, NY",284.0
13413,LGB,"Long Beach, CA",BUR,"Burbank, CA",39.0
13414,LGB,"Long Beach, CA",CHO,"Charlottesville, VA",251.0
13415,LGB,"Long Beach, CA",CLE,"Cleveland, OH",227.5
13416,LGB,"Long Beach, CA",COS,"Colorado Springs, CO",908.25
13417,LGB,"Long Beach, CA",DAL,"Dallas, TX",162.0
13418,LGB,"Long Beach, CA",DEN,"Denver, CO",1356.17
13419,LGB,"Long Beach, CA",ELP,"El Paso, TX",95.0
13420,LGB,"Long Beach, CA",FLL,"Fort Lauderdale, FL",5691.0
13421,LGB,"Long Beach, CA",FTW,"Dallas/Fort Worth, TX",270.0
13422,LGB,"Long Beach, CA",GCN,"Grand Canyon, AZ",114.0
13423,LGB,"Long Beach, CA",IAD,"Washington, DC",11707.58
13424,LGB,"Long Beach, CA",IDA,"Idaho Falls, ID",877.64
13425,LGB,"Long Beach, CA",IFP,"Bullhead City, AZ",51.33
13426,LGB,"Long Beach, CA",JFK,"New York, NY",16124.42
13427,LGB,"Long Beach, CA",KTN,"Ketchikan, AK",209.0
13428,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",3750.04
13429,LGB,"Long Beach, CA",LAX,"Los Angeles, CA",18.4
13430,LGB,"Long Beach, CA",MCO,"Orlando, FL",292.0
13431,LGB,"Long Beach, CA",MEM,"Memphis, TN",3156.27
13432,LGB,"Long Beach, CA",MHK,"Manhattan/Ft, Riley, KS",150.0
13433,LGB,"Long Beach, CA",MIA,"Miami, FL",538.0
13434,LGB,"Long Beach, CA",MKC,"Kansas City, MO",175.0
13435,LGB,"Long Beach, CA",MRY,"Monterey, CA",129.0
13436,LGB,"Long Beach, CA",MSP,"Minneapolis, MN",237.33
13437,LGB,"Long Beach, CA",OAK,"Oakland, CA",4508.2
13438,LGB,"Long Beach, CA",ONT,"Ontario, CA",15.67
13439,LGB,"Long Beach, CA",ORD,"Chicago, IL",6116.58
13440,LGB,"Long Beach, CA",OTH,"North Bend/Coos Bay, OR",111.0
13441,LGB,"Long Beach, CA",PDX,"Portland, OR",8560.0
13442,LGB,"Long Beach, CA",PHX,"Phoenix, AZ",4031.43
13443,LGB,"Long Beach, CA",PIT,"Pittsburgh, PA",260.0
13444,LGB,"Long Beach, CA",RDU,"Raleigh/Durham, NC",240.0
13445,LGB,"Long Beach, CA",RFD,"Rockford, IL",1142.67
13446,LGB,"Long Beach, CA",RIC,"Richmond, VA",263.0
13447,LGB,"Long Beach, CA",RNO,"Reno, NV",63.0
13448,LGB,"Long Beach, CA",ROC,"Rochester, NY",340.0
13449,LGB,"Long Beach, CA",SAN,"San Diego, CA",30.0
13450,LGB,"Long Beach, CA",SBA,"Santa Barbara, CA",21.0
13451,LGB,"Long Beach, CA",SDF,"Louisville, KY",3500.33
13452,LGB,"Long Beach, CA",SEA,"Seattle, WA",9148.87
13453,LGB,"Long Beach, CA",SFO,"San Francisco, CA",5198.92
13454,LGB,"Long Beach, CA",SJC,"San Jose, CA",62.17
13455,LGB,"Long Beach, CA",SLC,"Salt Lake City, UT",4962.91
13456,LGB,"Long Beach, CA",SMF,"Sacramento, CA",4407.58
13457,LGB,"Long Beach, CA",SUS,"St, Louis, MO",179.0
13458,LGB,"Long Beach, CA",SWF,"Newburgh/Poughkeepsie, NY",372.0
13459,LGB,"Long Beach, CA",TEB,"Teterboro, NJ",260.0
13460,LGB,"Long Beach, CA",TUS,"Tucson, AZ",132.0
13461,LGB,"Long Beach, CA",UTM,"Tunica, MS",180.0
13462,LGB,"Long Beach, CA",YKM,"Yakima, WA",130.0
13463,LGB,"Long Beach, CA",YUM,"Yuma, AZ",85.0
13464,LGC,"LaGrange, GA",ATL,"Atlanta, GA",15.0
13465,LGC,"LaGrange, GA",BRO,"Brownsville, TX",162.0
13466,LGC,"LaGrange, GA",CLU,"Columbus, IN",81.0
13467,LGC,"LaGrange, GA",ELM,"Elmira/Corning, NY",144.0
13468,LGC,"LaGrange, GA",GDC,"Greenville, SC",36.0
13469,LGC,"LaGrange, GA",HKS,"Jackson, MS",60.0
13470,LGC,"LaGrange, GA",PTK,"Pontiac, MI",199.33
13471,LGC,"LaGrange, GA",YIP,"Detroit, MI",100.0
13472,LGD,"La Grande, OR",GEG,"Spokane, WA",86.0
13473,LGD,"La Grande, OR",PDT,"Pendleton, OR",440.63
13474,LGU,"Logan, UT",COS,"Colorado Springs, CO",60.0
13475,LGU,"Logan, UT",CYS,"Cheyenne, WY",55.0
13476,LGU,"Logan, UT",FAT,"Fresno, CA",85.0
13477,LGU,"Logan, UT",FNL,"Fort Collins/Loveland, CO",59.0
13478,LGU,"Logan, UT",LRU,"Las Cruces, NM",120.0
13479,LGU,"Logan, UT",RNO,"Reno, NV",67.0
13480,LGU,"Logan, UT",SJC,"San Jose, CA",90.0
13481,LIH,"Lihue, HI",DEN,"Denver, CO",1530.58
13482,LIH,"Lihue, HI",HNL,"Honolulu, HI",2828.69
13483,LIH,"Lihue, HI",ITO,"Hilo, HI",50.0
13484,LIH,"Lihue, HI",KOA,"Kona, HI",310.0
13485,LIH,"Lihue, HI",LAX,"Los Angeles, CA",8269.9
13486,LIH,"Lihue, HI",LNY,"Lanai, HI",42.0
13487,LIH,"Lihue, HI",OAK,"Oakland, CA",4655.3
13488,LIH,"Lihue, HI",OGG,"Kahului, HI",2018.65
13489,LIH,"Lihue, HI",PDX,"Portland, OR",310.0
13490,LIH,"Lihue, HI",PHX,"Phoenix, AZ",7901.31
13491,LIH,"Lihue, HI",SEA,"Seattle, WA",8883.69
13492,LIH,"Lihue, HI",SFO,"San Francisco, CA",6619.0
13493,LIH,"Lihue, HI",SJC,"San Jose, CA",3153.09
13494,LIJ,"Long Island, AK",CGA,"Craig, AK",27.83
13495,LIJ,"Long Island, AK",DOF,"Dora Bay, AK",27.5
13496,LIJ,"Long Island, AK",FVX,"Grace Harbor, AK",15.5
13497,LIJ,"Long Island, AK",HYG,"Hydaburg, AK",23.63
13498,LIJ,"Long Island, AK",KTN,"Ketchikan, AK",33.0
13499,LIJ,"Long Island, AK",KWF,"Waterfall, AK",17.33
13500,LIJ,"Long Island, AK",WFB,"Ketchikan, AK",61.69
13501,LIJ,"Long Island, AK",ZXH,"Chomondely Sound, AK",27.33
13502,LIT,"Little Rock, AR",ABQ,"Albuquerque, NM",110.0
13503,LIT,"Little Rock, AR",AMA,"Amarillo, TX",74.0
13504,LIT,"Little Rock, AR",ATL,"Atlanta, GA",2782.45
13505,LIT,"Little Rock, AR",AUS,"Austin, TX",119.2
13506,LIT,"Little Rock, AR",AVL,"Asheville, NC",107.0
13507,LIT,"Little Rock, AR",BHM,"Birmingham, AL",58.0
13508,LIT,"Little Rock, AR",BMG,"Bloomington, IN",225.0
13509,LIT,"Little Rock, AR",BNA,"Nashville, TN",71.33
13510,LIT,"Little Rock, AR",BPT,"Beaumont/Port Arthur, TX",98.0
13511,LIT,"Little Rock, AR",BRO,"Brownsville, TX",120.0
13512,LIT,"Little Rock, AR",BTR,"Baton Rouge, LA",44.0
13513,LIT,"Little Rock, AR",BWI,"Baltimore, MD",1569.44
13514,LIT,"Little Rock, AR",CLE,"Cleveland, OH",212.5
13515,LIT,"Little Rock, AR",CLT,"Charlotte, NC",3475.85
13516,LIT,"Little Rock, AR",CMH,"Columbus, OH",108.0
13517,LIT,"Little Rock, AR",COS,"Colorado Springs, CO",274.0
13518,LIT,"Little Rock, AR",CSG,"Columbus, GA",100.0
13519,LIT,"Little Rock, AR",CVG,"Cincinnati, OH",64.0
13520,LIT,"Little Rock, AR",DAL,"Dallas, TX",2504.38
13521,LIT,"Little Rock, AR",DAY,"Dayton, OH",94.78
13522,LIT,"Little Rock, AR",DEN,"Denver, CO",3662.84
13523,LIT,"Little Rock, AR",DFW,"Dallas/Fort Worth, TX",2943.96
13524,LIT,"Little Rock, AR",DTW,"Detroit, MI",1596.45
13525,LIT,"Little Rock, AR",ELP,"El Paso, TX",444.0
13526,LIT,"Little Rock, AR",EUG,"Eugene, OR",247.0
13527,LIT,"Little Rock, AR",EWR,"Newark, NJ",3708.08
13528,LIT,"Little Rock, AR",FNT,"Flint, MI",104.33
13529,LIT,"Little Rock, AR",FWA,"Fort Wayne, IN",132.0
13530,LIT,"Little Rock, AR",GDC,"Greenville, SC",102.0
13531,LIT,"Little Rock, AR",GPT,"Gulfport/Biloxi, MS",52.33
13532,LIT,"Little Rock, AR",GRB,"Green Bay, WI",123.0
13533,LIT,"Little Rock, AR",GRR,"Grand Rapids, MI",89.0
13534,LIT,"Little Rock, AR",GTR,"Columbus, MS",35.0
13535,LIT,"Little Rock, AR",HLN,"Helena, MT",185.0
13536,LIT,"Little Rock, AR",HOU,"Houston, TX",764.19
13537,LIT,"Little Rock, AR",HSV,"Huntsville, AL",92.0
13538,LIT,"Little Rock, AR",IAD,"Washington, DC",107.0
13539,LIT,"Little Rock, AR",IAH,"Houston, TX",5154.2
13540,LIT,"Little Rock, AR",ICT,"Wichita, KS",50.5
13541,LIT,"Little Rock, AR",IFP,"Bullhead City, AZ",171.6
13542,LIT,"Little Rock, AR",IND,"Indianapolis, IN",65.0
13543,LIT,"Little Rock, AR",JAN,"Jackson/Vicksburg, MS",40.0
13544,LIT,"Little Rock, AR",JAX,"Jacksonville, FL",85.0
13545,LIT,"Little Rock, AR",LAS,"Las Vegas, NV",2476.63
13546,LIT,"Little Rock, AR",LCH,"Lake Charles, LA",93.0
13547,LIT,"Little Rock, AR",LEX,"Lexington, KY",84.0
13548,LIT,"Little Rock, AR",LFT,"Lafayette, LA",54.0
13549,LIT,"Little Rock, AR",LIT,"Little Rock, AR",8.0
13550,LIT,"Little Rock, AR",LNK,"Lincoln, NE",83.0
13551,LIT,"Little Rock, AR",LRD,"Laredo, TX",147.45
13552,LIT,"Little Rock, AR",LUK,"Cincinnati, OH",72.0
13553,LIT,"Little Rock, AR",MAF,"Midland/Odessa, TX",106.0
13554,LIT,"Little Rock, AR",MBS,"Saginaw/Bay City/Midland, MI",110.0
13555,LIT,"Little Rock, AR",MCI,"Kansas City, MO",73.33
13556,LIT,"Little Rock, AR",MDT,"Harrisburg, PA",185.0
13557,LIT,"Little Rock, AR",MDW,"Chicago, IL",939.1
13558,LIT,"Little Rock, AR",MEM,"Memphis, TN",450.42
13559,LIT,"Little Rock, AR",MFE,"Mission/McAllen/Edinburg, TX",107.5
13560,LIT,"Little Rock, AR",MKE,"Milwaukee, WI",82.0
13561,LIT,"Little Rock, AR",MLU,"Monroe, LA",36.0
13562,LIT,"Little Rock, AR",MSO,"Missoula, MT",189.0
13563,LIT,"Little Rock, AR",MSP,"Minneapolis, MN",1423.8
13564,LIT,"Little Rock, AR",OKC,"Oklahoma City, OK",70.75
13565,LIT,"Little Rock, AR",ONT,"Ontario, CA",298.5
13566,LIT,"Little Rock, AR",ORD,"Chicago, IL",4255.98
13567,LIT,"Little Rock, AR",ORF,"Norfolk, VA",140.0
13568,LIT,"Little Rock, AR",PHX,"Phoenix, AZ",3017.85
13569,LIT,"Little Rock, AR",PIA,"Peoria, IL",80.5
13570,LIT,"Little Rock, AR",PIT,"Pittsburgh, PA",87.0
13571,LIT,"Little Rock, AR",PSM,"Portsmouth, NH",167.0
13572,LIT,"Little Rock, AR",PUB,"Pueblo, CO",135.0
13573,LIT,"Little Rock, AR",RDU,"Raleigh/Durham, NC",98.0
13574,LIT,"Little Rock, AR",RFD,"Rockford, IL",192.0
13575,LIT,"Little Rock, AR",SAT,"San Antonio, TX",96.0
13576,LIT,"Little Rock, AR",SBN,"South Bend, IN",125.0
13577,LIT,"Little Rock, AR",SDF,"Louisville, KY",1105.44
13578,LIT,"Little Rock, AR",SGF,"Springfield, MO",52.25
13579,LIT,"Little Rock, AR",SHV,"Shreveport, LA",421.69
13580,LIT,"Little Rock, AR",STL,"St, Louis, MO",1281.81
13581,LIT,"Little Rock, AR",TOL,"Toledo, OH",219.0
13582,LIT,"Little Rock, AR",TUL,"Tulsa, OK",65.0
13583,LIT,"Little Rock, AR",TXK,"Texarkana, AR",70.0
13584,LIT,"Little Rock, AR",TYR,"Tyler, TX",106.67
13585,LIT,"Little Rock, AR",TYS,"Knoxville, TN",64.0
13586,LIT,"Little Rock, AR",VLD,"Valdosta, GA",90.0
13587,LIT,"Little Rock, AR",VPS,"Valparaiso, FL",372.31
13588,LIT,"Little Rock, AR",XNA,"Fayetteville, AR",47.75
13589,LIT,"Little Rock, AR",YIP,"Detroit, MI",100.23
13590,LIT,"Little Rock, AR",YNG,"Youngstown/Warren, OH",115.0
13591,LIV,"Livengood, AK",FAI,"Fairbanks, AK",27.67
13592,LKE,"Seattle, WA",BFI,"Seattle, WA",94.0
13593,LKE,"Seattle, WA",BLI,"Bellingham, WA",137.0
13594,LKE,"Seattle, WA",CLM,"Port Angeles, WA",64.0
13595,LKE,"Seattle, WA",ESD,"Eastsound, WA",38.0
13596,LKE,"Seattle, WA",FRD,"Friday Harbor, WA",926.42
13597,LKE,"Seattle, WA",KEH,"Kenmore, WA",427.7
13598,LKE,"Seattle, WA",LKE,"Seattle, WA",376.75
13599,LKE,"Seattle, WA",LPS,"Lopez Island, WA",330.2
13600,LKE,"Seattle, WA",NUW,"Whidbey Island, WA",94.44
13601,LKE,"Seattle, WA",ODW,"Oak Harbor, WA",18.0
13602,LKE,"Seattle, WA",OTS,"Anacortes, WA",125.0
13603,LKE,"Seattle, WA",PWT,"Bremerton, WA",58.11
13604,LKE,"Seattle, WA",RCE,"Roche Harbor, WA",677.74
13605,LKE,"Seattle, WA",RSJ,"Rosario, WA",303.59
13606,LKE,"Seattle, WA",SQV,"Sequim, WA",118.0
13607,LKE,"Seattle, WA",TIW,"Tacoma, WA",86.0
13608,LKE,"Seattle, WA",TWD,"Port Townsend, WA",49.0
13609,LKE,"Seattle, WA",VWE,"Chelan, WA",54.0
13610,LKE,"Seattle, WA",WSX,"Westsound, WA",443.35
13611,LKK,"Kulik Lake, AK",AKN,"King Salmon, AK",26.6
13612,LKK,"Kulik Lake, AK",DQL,"Anchorage, AK",3757.0
13613,LKK,"Kulik Lake, AK",RBH,"Brooks Lodge, AK",249.0
13614,LKP,"Lake Placid, NY",BVY,"Beverly, MA",42.0
13615,LKP,"Lake Placid, NY",HTO,"East Hampton, NY",48.0
13616,LMA,"Lake Minchumina, AK",FAI,"Fairbanks, AK",103.47
13617,LMA,"Lake Minchumina, AK",MNT,"Minto, AK",56.0
13618,LMA,"Lake Minchumina, AK",RBY,"Ruby, AK",61.5
13619,LMA,"Lake Minchumina, AK",TAL,"Tanana, AK",26.0
13620,LMT,"Klamath Falls, OR",BUR,"Burbank, CA",90.0
13621,LMT,"Klamath Falls, OR",EUG,"Eugene, OR",52.0
13622,LMT,"Klamath Falls, OR",FAT,"Fresno, CA",76.0
13623,LMT,"Klamath Falls, OR",LMT,"Klamath Falls, OR",14.0
13624,LMT,"Klamath Falls, OR",MFR,"Medford, OR",26.86
13625,LMT,"Klamath Falls, OR",MOD,"Modesto, CA",69.0
13626,LMT,"Klamath Falls, OR",OTH,"North Bend/Coos Bay, OR",57.0
13627,LMT,"Klamath Falls, OR",PDX,"Portland, OR",2210.25
13628,LMT,"Klamath Falls, OR",RDM,"Bend/Redmond, OR",215.5
13629,LMT,"Klamath Falls, OR",SEA,"Seattle, WA",124.0
13630,LMT,"Klamath Falls, OR",SFO,"San Francisco, CA",4578.5
13631,LMT,"Klamath Falls, OR",SMF,"Sacramento, CA",77.0
13632,LNK,"Lincoln, NE",ACT,"Waco, TX",92.0
13633,LNK,"Lincoln, NE",ALO,"Waterloo, IA",42.0
13634,LNK,"Lincoln, NE",ATL,"Atlanta, GA",98.33
13635,LNK,"Lincoln, NE",AUS,"Austin, TX",105.0
13636,LNK,"Lincoln, NE",BJC,"Broomfield, CO",78.0
13637,LNK,"Lincoln, NE",BKL,"Cleveland, OH",232.0
13638,LNK,"Lincoln, NE",CHA,"Chattanooga, TN",97.0
13639,LNK,"Lincoln, NE",CID,"Cedar Rapids/Iowa City, IA",43.67
13640,LNK,"Lincoln, NE",CLL,"College Station/Bryan, TX",96.0
13641,LNK,"Lincoln, NE",CMH,"Columbus, OH",95.0
13642,LNK,"Lincoln, NE",COS,"Colorado Springs, CO",98.33
13643,LNK,"Lincoln, NE",COU,"Columbia, MO",47.33
13644,LNK,"Lincoln, NE",CYS,"Cheyenne, WY",93.5
13645,LNK,"Lincoln, NE",DEN,"Denver, CO",2158.97
13646,LNK,"Lincoln, NE",DTW,"Detroit, MI",133.5
13647,LNK,"Lincoln, NE",ENV,"Wendover, UT",113.75
13648,LNK,"Lincoln, NE",FAT,"Fresno, CA",162.0
13649,LNK,"Lincoln, NE",GYY,"Gary, IN",66.0
13650,LNK,"Lincoln, NE",HPN,"White Plains, NY",434.0
13651,LNK,"Lincoln, NE",IAH,"Houston, TX",113.0
13652,LNK,"Lincoln, NE",IFP,"Bullhead City, AZ",132.0
13653,LNK,"Lincoln, NE",INT,"Winston-Salem, NC",116.0
13654,LNK,"Lincoln, NE",JQF,"CONCORD, NC",120.0
13655,LNK,"Lincoln, NE",LAF,"Lafayette, IN",64.0
13656,LNK,"Lincoln, NE",LAN,"Lansing, MI",133.25
13657,LNK,"Lincoln, NE",LBB,"Lubbock, TX",78.0
13658,LNK,"Lincoln, NE",LCK,"Columbus, OH",100.0
13659,LNK,"Lincoln, NE",LGB,"Long Beach, CA",210.0
13660,LNK,"Lincoln, NE",MCI,"Kansas City, MO",34.5
13661,LNK,"Lincoln, NE",MCO,"Orlando, FL",195.67
13662,LNK,"Lincoln, NE",MEM,"Memphis, TN",1338.75
13663,LNK,"Lincoln, NE",MKE,"Milwaukee, WI",97.5
13664,LNK,"Lincoln, NE",MOT,"Minot, ND",78.0
13665,LNK,"Lincoln, NE",MSN,"Madison, WI",61.5
13666,LNK,"Lincoln, NE",MSP,"Minneapolis, MN",2327.79
13667,LNK,"Lincoln, NE",OKC,"Oklahoma City, OK",56.0
13668,LNK,"Lincoln, NE",OMA,"Omaha, NE",32.5
13669,LNK,"Lincoln, NE",ORD,"Chicago, IL",3073.83
13670,LNK,"Lincoln, NE",PAE,"Everett, WA",187.0
13671,LNK,"Lincoln, NE",PHX,"Phoenix, AZ",138.0
13672,LNK,"Lincoln, NE",PUB,"Pueblo, CO",118.0
13673,LNK,"Lincoln, NE",SCE,"State College, PA",118.67
13674,LNK,"Lincoln, NE",SEA,"Seattle, WA",364.0
13675,LNK,"Lincoln, NE",SHV,"Shreveport, LA",79.0
13676,LNK,"Lincoln, NE",SJC,"San Jose, CA",184.0
13677,LNK,"Lincoln, NE",SLC,"Salt Lake City, UT",139.5
13678,LNK,"Lincoln, NE",STP,"Minneapolis/St, Paul, MN",195.0
13679,LNK,"Lincoln, NE",UTM,"Tunica, MS",84.0
13680,LNK,"Lincoln, NE",YIP,"Detroit, MI",100.0
13681,LNS,"Lancaster, PA",BWI,"Baltimore, MD",4209.5
13682,LNS,"Lancaster, PA",MCO,"Orlando, FL",137.6
13683,LNS,"Lancaster, PA",SHV,"Shreveport, LA",155.0
13684,LNY,"Lanai, HI",HNL,"Honolulu, HI",1940.32
13685,LNY,"Lanai, HI",JHM,"Kapalua, HI",15.75
13686,LNY,"Lanai, HI",MKK,"Hoolehua, HI",148.14
13687,LPR,"Lorain/Elyria, OH",ORD,"Chicago, IL",51.0
13688,LPR,"Lorain/Elyria, OH",YIP,"Detroit, MI",20.0
13689,LPS,"Lopez Island, WA",BFI,"Seattle, WA",57.0
13690,LPS,"Lopez Island, WA",ESD,"Eastsound, WA",30.0
13691,LPS,"Lopez Island, WA",FRD,"Friday Harbor, WA",82.07
13692,LPS,"Lopez Island, WA",KEH,"Kenmore, WA",91.5
13693,LPS,"Lopez Island, WA",LKE,"Seattle, WA",358.7
13694,LPS,"Lopez Island, WA",LPS,"Lopez Island, WA",94.58
13695,LPS,"Lopez Island, WA",PWT,"Bremerton, WA",79.0
13696,LPS,"Lopez Island, WA",RCE,"Roche Harbor, WA",71.68
13697,LPS,"Lopez Island, WA",RSJ,"Rosario, WA",70.22
13698,LPS,"Lopez Island, WA",WSX,"Westsound, WA",101.59
13699,LRD,"Laredo, TX",ABI,"Abilene, TX",98.0
13700,LRD,"Laredo, TX",ACT,"Waco, TX",95.0
13701,LRD,"Laredo, TX",ADS,"Dallas, TX",76.0
13702,LRD,"Laredo, TX",AEX,"Alexandria, LA",212.0
13703,LRD,"Laredo, TX",AFW,"Dallas/Fort Worth, TX",77.71
13704,LRD,"Laredo, TX",ALO,"Waterloo, IA",151.0
13705,LRD,"Laredo, TX",ATL,"Atlanta, GA",137.0
13706,LRD,"Laredo, TX",AUS,"Austin, TX",61.25
13707,LRD,"Laredo, TX",AZA,"Phoenix, AZ",362.43
13708,LRD,"Laredo, TX",AZO,"Kalamazoo, MI",432.0
13709,LRD,"Laredo, TX",BFI,"Seattle, WA",266.0
13710,LRD,"Laredo, TX",BHM,"Birmingham, AL",103.5
13711,LRD,"Laredo, TX",BNA,"Nashville, TN",131.0
13712,LRD,"Laredo, TX",BRO,"Brownsville, TX",44.36
13713,LRD,"Laredo, TX",BTV,"Burlington, VT",216.0
13714,LRD,"Laredo, TX",BUF,"Buffalo, NY",204.5
13715,LRD,"Laredo, TX",BWG,"Bowling Green, KY",233.33
13716,LRD,"Laredo, TX",CAK,"Akron, OH",155.0
13717,LRD,"Laredo, TX",CEW,"Crestview, FL",100.0
13718,LRD,"Laredo, TX",CGI,"Cape Girardeau, MO",135.0
13719,LRD,"Laredo, TX",CHA,"Chattanooga, TN",127.4
13720,LRD,"Laredo, TX",CID,"Cedar Rapids/Iowa City, IA",148.67
13721,LRD,"Laredo, TX",CLE,"Cleveland, OH",269.63
13722,LRD,"Laredo, TX",CLL,"College Station/Bryan, TX",111.0
13723,LRD,"Laredo, TX",CLT,"Charlotte, NC",157.25
13724,LRD,"Laredo, TX",CMH,"Columbus, OH",134.0
13725,LRD,"Laredo, TX",CNO,"Chino, CA",169.0
13726,LRD,"Laredo, TX",COU,"Columbia, MO",131.5
13727,LRD,"Laredo, TX",CRP,"Corpus Christi, TX",24.0
13728,LRD,"Laredo, TX",CSG,"Columbus, GA",208.25
13729,LRD,"Laredo, TX",CVG,"Cincinnati, OH",1447.5
13730,LRD,"Laredo, TX",DAL,"Dallas, TX",72.0
13731,LRD,"Laredo, TX",DAY,"Dayton, OH",213.67
13732,LRD,"Laredo, TX",DBQ,"Dubuque, IA",163.2
13733,LRD,"Laredo, TX",DCU,"Decatur, AL",117.5
13734,LRD,"Laredo, TX",DEN,"Denver, CO",125.0
13735,LRD,"Laredo, TX",DFW,"Dallas/Fort Worth, TX",1858.15
13736,LRD,"Laredo, TX",DPA,"Chicago, IL",162.0
13737,LRD,"Laredo, TX",DRT,"Del Rio, TX",46.83
13738,LRD,"Laredo, TX",DTO,"Denton, TX",74.5
13739,LRD,"Laredo, TX",DTW,"Detroit, MI",195.4
13740,LRD,"Laredo, TX",EKY,"Bessemer, AL",144.0
13741,LRD,"Laredo, TX",ELP,"El Paso, TX",210.52
13742,LRD,"Laredo, TX",EOK,"Keokuk, IA",140.0
13743,LRD,"Laredo, TX",EVV,"Evansville, IN",260.0
13744,LRD,"Laredo, TX",FAT,"Fresno, CA",191.0
13745,LRD,"Laredo, TX",FNT,"Flint, MI",245.79
13746,LRD,"Laredo, TX",FRG,"East Farmingdale, NY",210.0
13747,LRD,"Laredo, TX",FWA,"Fort Wayne, IN",253.3
13748,LRD,"Laredo, TX",GDC,"Greenville, SC",326.4
13749,LRD,"Laredo, TX",GRK,"Killeen, TX",91.0
13750,LRD,"Laredo, TX",GRR,"Grand Rapids, MI",219.75
13751,LRD,"Laredo, TX",GSO,"Greensboro/High Point, NC",164.0
13752,LRD,"Laredo, TX",GSP,"Greer, SC",351.89
13753,LRD,"Laredo, TX",GYY,"Gary, IN",212.29
13754,LRD,"Laredo, TX",HKS,"Jackson, MS",126.0
13755,LRD,"Laredo, TX",HLM,"Holland, MI",167.0
13756,LRD,"Laredo, TX",HOU,"Houston, TX",53.0
13757,LRD,"Laredo, TX",HRL,"Harlingen/San Benito, TX",179.67
13758,LRD,"Laredo, TX",IAH,"Houston, TX",1931.73
